"s","d","studage","lectage","service","dept","y"
48,2084,8,6,1,10,2
49,19,6,6,1,15,5
49,71,6,6,0,4,2
49,110,6,6,1,3,4
49,132,6,6,0,4,1
49,137,6,6,0,4,4
49,147,6,6,0,4,5
49,150,6,6,1,8,1
49,217,6,6,0,4,3
49,299,6,6,0,4,3
49,529,6,2,0,4,1
49,603,6,6,1,8,4
49,613,6,6,1,8,3
49,630,6,6,1,15,4
49,672,6,6,1,1,3
49,682,6,6,0,4,5
49,702,6,6,1,6,4
49,719,6,6,1,3,3
49,829,6,6,1,1,4
49,879,6,2,0,4,5
49,897,6,3,1,15,3
49,964,6,6,1,8,1
49,979,6,6,1,10,5
49,1017,6,2,1,15,5
49,1027,6,6,0,4,3
49,1169,6,6,0,4,5
49,1241,6,6,0,4,4
49,1253,6,6,0,4,5
49,1254,6,6,0,4,5
49,1310,6,6,0,4,4
49,1375,6,6,0,4,3
49,1391,6,6,0,4,4
49,1419,6,3,0,4,3
49,1554,6,6,0,4,2
49,1687,6,6,1,6,3
49,1691,6,6,0,4,4
49,1699,6,3,1,15,4
49,1739,6,6,1,3,5
49,1782,6,6,0,4,4
49,1827,6,6,1,6,5
49,1861,6,6,0,4,4
49,1904,6,6,1,1,4
49,1941,6,6,0,4,5
49,1952,6,6,1,8,5
49,2026,6,6,1,8,3
49,2110,6,6,0,4,5
50,14,8,2,0,12,4
50,139,8,3,0,12,1
50,205,8,4,0,12,1
50,260,8,5,0,12,2
50,272,8,4,1,8,3
50,281,8,6,1,6,3
50,304,8,2,1,6,4
50,347,8,4,1,6,4
50,361,8,6,0,12,5
50,367,8,6,1,6,3
50,436,8,6,0,12,2
50,446,8,3,1,6,3
50,467,8,2,0,12,5
50,563,8,6,1,15,1
50,602,8,6,0,12,2
50,613,8,3,1,8,1
50,655,8,4,0,12,4
50,675,8,3,0,12,4
50,687,8,4,0,12,3
50,702,8,5,1,6,3
50,762,8,3,0,12,1
50,787,8,6,0,12,5
50,827,8,5,0,12,2
50,838,8,6,0,12,3
50,945,8,6,1,4,3
50,947,8,4,0,12,2
50,1008,8,4,1,8,3
50,1059,8,6,1,6,2
50,1097,8,4,1,6,4
50,1173,8,5,1,6,2
50,1201,8,4,0,12,1
50,1219,8,6,1,6,3
50,1246,8,6,0,12,2
50,1265,8,6,1,6,2
50,1281,8,6,1,6,3
50,1314,8,5,0,12,5
50,1412,8,3,0,12,4
50,1468,8,6,1,11,2
50,1492,8,6,1,11,1
50,1593,8,3,0,12,1
50,1629,8,5,1,6,5
50,1668,8,4,0,12,3
50,1676,8,6,1,6,2
50,1687,8,5,1,6,4
50,1691,8,4,1,4,5
50,1701,8,5,1,2,4
50,1729,8,6,0,12,3
50,1771,8,2,1,6,5
50,1774,8,4,0,12,3
50,1776,8,5,0,12,4
50,1816,8,5,0,12,2
50,1827,8,6,1,6,4
50,1841,8,4,0,12,3
50,1887,8,6,1,6,4
50,2019,8,4,0,12,3
50,2053,8,5,1,6,4
50,2083,8,6,1,6,5
51,19,6,5,1,15,5
51,67,6,6,0,4,4
51,79,6,6,0,4,5
51,132,6,5,0,4,4
51,137,6,6,0,4,3
51,147,6,6,0,4,3
51,150,6,6,1,8,3
51,217,6,5,0,4,3
51,230,6,6,0,4,3
51,296,6,6,1,11,3
51,307,6,6,1,2,4
51,313,6,6,0,4,2
51,526,6,6,1,7,3
51,554,6,6,1,6,4
51,603,6,3,1,8,5
51,672,6,2,1,1,3
51,676,6,6,0,4,4
51,682,6,5,0,4,2
51,719,6,2,1,3,1
51,737,6,6,0,4,5
51,827,6,6,1,12,4
51,879,6,2,0,4,3
51,883,6,6,0,4,2
51,900,6,6,1,7,4
51,919,6,6,0,4,3
51,945,6,6,0,4,4
51,979,6,5,1,10,2
51,1028,6,6,0,4,3
51,1087,6,2,1,1,4
51,1106,6,3,0,4,3
51,1126,6,6,1,8,2
51,1169,6,6,0,4,4
51,1185,6,6,0,4,1
51,1186,6,6,0,4,5
51,1238,6,5,1,2,5
51,1241,6,6,0,4,2
51,1243,6,3,0,4,2
51,1254,6,5,0,4,3
51,1310,6,5,0,4,2
51,1316,6,2,1,14,3
51,1346,6,5,0,4,3
51,1375,6,6,0,4,4
51,1464,6,6,0,4,3
51,1502,6,5,1,6,5
51,1554,6,5,0,4,3
51,1594,6,6,0,4,5
51,1607,6,6,0,4,3
51,1633,6,2,1,1,5
51,1699,6,3,1,15,5
51,1739,6,2,1,3,5
51,1747,6,6,0,4,5
51,1750,6,5,1,2,5
51,1808,6,5,0,4,4
51,1854,6,3,1,15,5
51,1880,6,6,1,6,3
51,1910,6,6,1,2,5
51,1975,6,5,0,4,4
51,1998,6,6,0,4,2
51,2026,6,5,1,8,3
51,2077,6,6,0,4,4
51,2110,6,6,0,4,5
51,2153,6,5,1,7,5
52,12,4,3,0,14,2
52,61,4,3,0,14,4
52,171,4,3,0,14,3
52,178,4,4,0,14,5
52,375,4,6,1,1,4
52,426,4,3,1,9,3
52,438,4,6,1,1,3
52,474,4,6,1,1,4
52,626,4,6,0,14,5
52,748,4,3,1,9,5
52,989,4,6,0,14,4
52,1117,4,6,0,14,5
52,1250,4,4,0,14,2
52,1382,4,4,1,3,4
52,1383,4,6,0,14,5
52,1645,4,6,0,14,3
52,1655,4,6,0,14,3
52,1956,4,4,0,14,1
53,27,4,6,1,6,3
53,139,4,3,0,12,1
53,281,4,2,1,6,5
53,291,4,6,1,15,4
53,347,4,2,1,6,3
53,369,4,6,1,6,5
53,408,4,6,0,12,2
53,436,4,6,0,12,3
53,446,4,2,1,6,4
53,474,4,6,1,1,3
53,602,4,6,0,12,3
53,646,4,6,0,12,3
53,675,4,3,0,12,3
53,687,4,6,0,12,5
53,729,4,6,1,6,1
53,735,4,6,0,12,3
53,742,4,6,0,12,3
53,762,4,3,0,12,3
53,805,4,3,1,9,2
53,835,4,6,1,8,3
53,980,4,2,1,6,3
53,1059,4,3,1,6,5
53,1086,4,6,1,6,3
53,1123,4,2,1,8,2
53,1169,4,6,1,4,5
53,1173,4,1,1,6,5
53,1207,4,3,1,9,4
53,1246,4,3,0,12,4
53,1263,4,6,1,14,5
53,1314,4,6,0,12,4
53,1382,4,2,1,3,4
53,1391,4,6,1,4,4
53,1412,4,3,0,12,5
53,1419,4,6,1,4,4
53,1431,4,3,0,12,2
53,1570,4,3,0,12,5
53,1593,4,3,0,12,4
53,1771,4,2,1,6,5
53,1841,4,6,0,12,5
53,1995,4,3,0,12,5
53,2019,4,6,0,12,5
54,6,2,2,0,12,3
54,139,2,1,0,12,3
54,202,2,2,0,12,3
54,481,2,1,1,2,4
54,687,2,2,0,12,1
54,692,2,1,0,12,4
54,736,2,1,1,8,2
54,852,2,1,0,12,3
54,921,2,1,1,2,1
54,947,2,2,0,12,3
54,1201,2,2,0,12,4
54,1376,2,2,0,12,3
54,1521,2,1,0,12,4
54,1776,2,2,0,12,3
54,1841,2,2,0,12,3
54,1995,2,2,0,12,1
54,2019,2,2,0,12,4
55,13,6,5,0,10,5
55,67,6,6,1,4,4
55,95,6,2,0,10,3
55,140,6,6,0,10,2
55,147,6,6,1,4,4
55,150,6,6,1,8,2
55,230,6,6,1,4,3
55,248,6,2,0,10,4
55,323,6,6,0,10,3
55,350,6,6,1,8,2
55,382,6,3,0,10,3
55,429,6,2,0,10,3
55,430,6,3,1,4,2
55,598,6,2,0,10,4
55,647,6,6,1,12,3
55,672,6,6,1,1,4
55,688,6,6,0,10,5
55,916,6,3,1,4,4
55,973,6,3,1,4,3
55,979,6,5,0,10,3
55,991,6,3,0,10,5
55,1003,6,5,0,10,5
55,1172,6,5,0,10,2
55,1185,6,6,1,4,3
55,1186,6,6,1,4,4
55,1299,6,5,0,10,4
55,1437,6,6,0,10,3
55,1438,6,3,1,4,3
55,1449,6,6,1,4,5
55,1457,6,6,1,4,4
55,1491,6,6,0,10,3
55,1591,6,6,1,4,4
55,1594,6,6,1,4,5
55,1596,6,3,0,10,2
55,1685,6,3,1,4,4
55,1696,6,5,1,5,5
55,1718,6,2,1,8,5
55,1749,6,2,0,10,2
55,1782,6,6,1,4,5
55,1818,6,5,0,10,3
55,1975,6,3,1,4,5
55,2058,6,6,0,10,5
55,2084,6,2,0,10,2
55,2121,6,6,1,2,2
55,2153,6,3,1,7,5
56,24,6,2,0,4,2
56,52,6,5,0,4,2
56,67,6,6,0,4,2
56,71,6,6,0,4,4
56,79,6,6,0,4,4
56,137,6,6,0,4,3
56,147,6,6,0,4,3
56,150,6,6,1,8,3
56,217,6,5,0,4,1
56,230,6,6,0,4,2
56,554,6,6,1,6,5
56,591,6,6,0,4,4
56,603,6,6,1,8,3
56,672,6,2,1,1,1
56,676,6,6,0,4,5
56,693,6,6,1,2,1
56,719,6,6,1,3,3
56,732,6,5,1,8,3
56,828,6,6,0,4,2
56,930,6,5,0,4,2
56,972,6,2,0,4,1
56,1028,6,5,0,4,3
56,1126,6,6,1,8,4
56,1185,6,6,0,4,1
56,1186,6,6,0,4,5
56,1284,6,6,0,4,2
56,1554,6,5,0,4,1
56,1594,6,6,0,4,3
56,1607,6,6,0,4,2
56,1739,6,6,1,3,1
56,1808,6,5,0,4,3
56,1880,6,6,1,6,5
56,1910,6,6,1,2,4
56,1992,6,6,1,12,2
56,1998,6,6,0,4,2
57,100,8,3,1,5,1
57,193,8,5,1,10,5
57,284,8,2,1,8,4
57,442,8,4,0,1,3
57,613,8,3,1,8,5
57,621,8,6,1,2,5
57,944,8,6,1,11,2
57,964,8,3,1,8,5
57,969,8,6,1,2,1
57,1012,8,5,1,2,2
57,1029,8,4,0,1,2
57,1088,8,6,0,1,1
57,1247,8,5,0,1,2
57,1414,8,5,0,1,1
57,1424,8,5,0,1,1
57,1450,8,6,1,6,1
57,1812,8,6,0,1,1
57,1819,8,4,0,1,3
57,1900,8,3,1,8,4
57,1945,8,3,0,1,1
57,1983,8,5,0,1,3
57,2007,8,3,1,3,2
58,269,4,2,0,2,5
58,817,4,3,1,4,4
58,849,4,4,0,2,5
58,969,4,3,0,2,4
58,1002,4,3,0,2,2
58,1012,4,3,0,2,1
58,1126,4,3,1,8,5
58,1564,4,5,0,2,2
58,1750,4,4,0,2,3
59,24,8,2,0,4,3
59,27,8,6,1,6,1
59,51,8,3,1,3,2
59,52,8,5,0,4,2
59,67,8,6,0,4,5
59,71,8,6,0,4,3
59,79,8,6,0,4,5
59,128,8,5,0,4,4
59,137,8,6,0,4,1
59,147,8,6,0,4,3
59,150,8,6,1,8,2
59,217,8,5,0,4,4
59,230,8,6,0,4,2
59,296,8,6,1,11,3
59,307,8,6,1,2,5
59,465,8,5,0,4,2
59,530,8,6,0,4,3
59,554,8,6,1,6,1
59,591,8,5,0,4,5
59,603,8,3,1,8,3
59,613,8,3,1,8,2
59,672,8,2,1,1,3
59,682,8,5,0,4,5
59,693,8,6,1,2,4
59,737,8,6,0,4,1
59,778,8,5,0,4,3
59,827,8,4,1,12,1
59,828,8,6,0,4,3
59,877,8,2,1,10,5
59,883,8,5,0,4,5
59,893,8,6,0,4,4
59,900,8,6,1,7,3
59,916,8,3,0,4,1
59,930,8,5,0,4,1
59,945,8,5,0,4,3
59,964,8,3,1,8,3
59,972,8,2,0,4,4
59,973,8,5,0,4,3
59,983,8,2,0,4,3
59,1025,8,6,0,4,2
59,1028,8,5,0,4,4
59,1040,8,5,1,15,1
59,1126,8,6,1,8,2
59,1169,8,6,0,4,5
59,1186,8,6,0,4,5
59,1241,8,6,0,4,5
59,1284,8,5,0,4,3
59,1346,8,5,0,4,3
59,1379,8,6,0,4,3
59,1399,8,2,0,4,2
59,1513,8,3,1,12,4
59,1537,8,3,1,12,5
59,1554,8,3,0,4,4
59,1558,8,2,1,15,3
59,1594,8,6,0,4,4
59,1607,8,6,0,4,5
59,1620,8,5,0,4,2
59,1736,8,6,1,12,2
59,1747,8,6,0,4,1
59,1755,8,6,1,11,3
59,1782,8,6,0,4,1
59,1808,8,5,0,4,3
59,1880,8,6,1,6,3
59,1984,8,2,1,10,3
59,1998,8,6,0,4,2
59,2099,8,6,0,4,2
60,58,8,6,0,9,3
60,82,8,5,0,9,5
60,182,8,2,1,14,5
60,197,8,5,0,9,4
60,305,8,6,0,9,3
60,358,8,6,0,9,3
60,375,8,5,1,1,3
60,420,8,3,0,9,1
60,475,8,6,1,11,5
60,587,8,6,0,9,2
60,624,8,6,0,9,5
60,686,8,3,1,1,4
60,802,8,6,0,9,5
60,805,8,6,0,9,2
60,841,8,2,1,1,1
60,849,8,6,1,2,2
60,856,8,5,0,9,1
60,870,8,6,0,9,4
60,881,8,6,0,9,3
60,939,8,6,1,14,3
60,989,8,5,1,14,3
60,1187,8,2,1,14,4
60,1207,8,2,0,9,5
60,1275,8,6,1,11,1
60,1387,8,3,1,8,5
60,1458,8,6,0,9,1
60,1636,8,2,0,9,5
60,1763,8,6,0,9,1
60,1784,8,5,0,9,2
60,1817,8,6,1,11,4
60,1884,8,6,1,11,5
60,1893,8,6,0,9,5
60,1979,8,5,1,8,2
60,2100,8,6,0,9,4
61,61,6,3,0,14,5
61,171,6,4,0,14,5
61,178,6,5,0,14,5
61,183,6,3,1,8,2
61,362,6,3,0,14,4
61,438,6,6,1,1,2
61,989,6,6,0,14,4
61,1117,6,3,0,14,5
61,1250,6,5,0,14,1
61,1276,6,6,0,14,2
61,1356,6,6,0,14,5
61,1357,6,5,1,8,3
61,1645,6,6,0,14,5
61,1655,6,5,0,14,5
61,1956,6,5,0,14,5
61,2103,6,6,1,11,3
61,2147,6,5,0,14,4
62,92,6,6,1,6,5
62,139,6,6,0,12,3
62,202,6,2,0,12,4
62,204,6,6,0,12,2
62,223,6,3,0,12,5
62,260,6,6,0,12,4
62,294,6,4,0,12,4
62,347,6,6,1,6,2
62,350,6,6,1,8,4
62,361,6,6,0,12,5
62,367,6,6,1,6,4
62,393,6,3,0,12,1
62,440,6,3,0,12,4
62,593,6,6,0,12,4
62,655,6,4,0,12,4
62,687,6,6,0,12,2
62,692,6,2,0,12,5
62,702,6,6,1,6,5
62,751,6,4,0,12,5
62,787,6,6,0,12,4
62,797,6,3,0,12,5
62,827,6,6,0,12,3
62,838,6,3,0,12,1
62,852,6,3,0,12,2
62,888,6,3,1,15,5
62,921,6,3,1,2,5
62,936,6,6,1,6,2
62,987,6,3,0,12,3
62,1015,6,3,1,14,3
62,1038,6,3,0,12,1
62,1173,6,6,1,6,4
62,1219,6,6,1,6,4
62,1265,6,6,1,6,3
62,1271,6,3,1,14,3
62,1281,6,6,1,6,2
62,1287,6,3,0,12,5
62,1314,6,6,0,12,4
62,1376,6,4,0,12,3
62,1521,6,3,0,12,1
62,1676,6,6,1,6,5
62,1687,6,6,1,6,3
62,1701,6,6,1,2,5
62,1744,6,2,0,12,3
62,1774,6,4,0,12,5
62,1776,6,3,0,12,5
62,1791,6,3,0,12,4
62,1816,6,6,0,12,4
62,1827,6,6,1,6,2
62,1841,6,6,0,12,5
62,1887,6,6,1,6,4
62,1889,6,3,0,12,3
62,1931,6,3,0,12,4
62,2070,6,6,1,2,5
63,14,6,4,1,12,2
63,65,6,6,1,2,5
63,69,6,3,1,2,5
63,147,6,6,1,4,2
63,204,6,4,1,12,4
63,230,6,6,1,4,5
63,304,6,4,0,6,1
63,307,6,6,1,2,3
63,367,6,6,0,6,3
63,467,6,4,1,12,4
63,562,6,4,0,6,2
63,593,6,4,1,12,5
63,676,6,6,1,4,3
63,835,6,4,1,8,2
63,1049,6,6,1,2,4
63,1263,6,4,1,14,2
63,1265,6,6,0,6,5
63,1504,6,6,1,11,2
63,1564,6,5,1,2,3
63,1879,6,4,0,6,3
63,2075,6,4,1,12,3
63,2083,6,5,0,6,5
63,2097,6,4,1,2,5
64,12,8,3,1,14,5
64,53,8,2,0,9,4
64,152,8,2,0,9,1
64,178,8,5,1,14,5
64,183,8,6,1,8,3
64,291,8,4,1,15,1
64,358,8,6,0,9,5
64,408,8,4,1,12,2
64,420,8,6,0,9,5
64,550,8,6,1,8,5
64,587,8,6,0,9,4
64,624,8,6,0,9,5
64,626,8,6,1,14,2
64,641,8,2,0,9,5
64,646,8,4,1,12,3
64,696,8,2,0,9,4
64,748,8,3,0,9,1
64,802,8,6,0,9,2
64,870,8,6,0,9,1
64,881,8,6,0,9,4
64,939,8,6,1,14,3
64,946,8,6,1,8,5
64,989,8,5,1,14,5
64,1302,8,2,0,9,2
64,1314,8,4,1,12,3
64,1390,8,5,0,9,4
64,1458,8,6,0,9,5
64,1485,8,2,0,9,5
64,1763,8,6,0,9,1
64,1784,8,4,0,9,3
64,1817,8,3,1,11,4
64,1893,8,2,0,9,5
64,2048,8,6,1,1,4
64,2100,8,5,0,9,2
65,53,6,4,0,9,2
65,73,6,6,0,9,5
65,82,6,5,0,9,4
65,152,6,6,0,9,3
65,182,6,6,1,14,3
65,197,6,5,0,9,4
65,375,6,6,1,1,3
65,426,6,6,0,9,5
65,481,6,5,1,2,4
65,555,6,6,1,14,4
65,620,6,6,1,14,4
65,805,6,4,0,9,4
65,921,6,5,1,2,5
65,989,6,6,1,14,2
65,1187,6,6,1,14,5
65,1302,6,6,0,9,5
65,1376,6,6,1,12,5
65,1458,6,6,0,9,2
65,1521,6,5,1,12,5
65,1610,6,6,0,9,5
65,1784,6,6,0,9,1
65,1893,6,6,0,9,1
65,1904,6,6,1,1,5
65,2052,6,6,1,14,4
65,2100,6,6,0,9,5
66,82,8,5,0,9,4
66,150,8,4,1,8,2
66,182,8,5,1,14,5
66,197,8,3,0,9,5
66,305,8,6,0,9,1
66,358,8,6,0,9,4
66,420,8,6,0,9,2
66,474,8,4,1,1,5
66,475,8,6,1,11,5
66,502,8,3,0,9,1
66,505,8,6,0,9,5
66,587,8,3,0,9,3
66,624,8,5,0,9,5
66,802,8,6,0,9,3
66,805,8,6,0,9,1
66,849,8,6,1,2,1
66,856,8,5,0,9,3
66,989,8,5,1,14,4
66,1056,8,4,1,8,5
66,1202,8,3,1,1,4
66,1207,8,6,0,9,5
66,1390,8,5,0,9,1
66,1458,8,6,0,9,3
66,1632,8,4,1,3,5
66,1688,8,5,0,9,3
66,1763,8,6,0,9,1
66,1784,8,4,0,9,4
66,1817,8,6,1,11,4
66,1884,8,6,1,11,3
66,1893,8,6,0,9,4
66,2100,8,5,0,9,2
67,55,8,3,0,12,2
67,139,8,6,0,12,1
67,204,8,3,0,12,4
67,260,8,3,0,12,4
67,357,8,3,1,8,1
67,361,8,6,0,12,2
67,367,8,6,1,6,1
67,563,8,4,1,15,2
67,581,8,3,0,12,5
67,593,8,3,0,12,3
67,687,8,6,0,12,3
67,702,8,5,1,6,4
67,717,8,3,1,15,5
67,787,8,6,0,12,2
67,797,8,3,0,12,4
67,819,8,3,0,12,4
67,827,8,5,0,12,5
67,838,8,3,0,12,1
67,936,8,5,1,6,3
67,1047,8,3,0,12,2
67,1097,8,5,1,6,4
67,1173,8,5,1,6,1
67,1212,8,3,0,12,4
67,1219,8,6,1,6,4
67,1281,8,6,1,6,1
67,1287,8,3,0,12,2
67,1314,8,5,0,12,3
67,1456,8,3,0,12,4
67,1468,8,6,1,11,2
67,1500,8,3,0,12,4
67,1555,8,3,0,12,4
67,1608,8,3,0,12,3
67,1676,8,6,1,6,3
67,1687,8,5,1,6,3
67,1701,8,5,1,2,4
67,1771,8,6,1,6,1
67,1776,8,2,0,12,4
67,1791,8,3,0,12,3
67,1816,8,5,0,12,5
67,1827,8,6,1,6,4
67,1841,8,6,0,12,2
67,1887,8,6,1,6,4
67,1931,8,3,0,12,1
67,2023,8,3,0,12,1
67,2075,8,3,0,12,5
67,2083,8,6,1,6,4
67,2149,8,4,0,12,1
68,621,6,6,1,2,1
68,672,6,4,1,1,3
68,1193,6,3,1,8,1
69,13,4,5,0,10,4
69,36,4,5,0,10,4
69,140,4,3,0,10,4
69,150,4,6,1,8,3
69,309,4,5,0,10,4
69,384,4,2,0,10,3
69,409,4,6,0,10,3
69,625,4,6,0,10,4
69,695,4,3,0,10,5
69,1056,4,6,1,8,4
69,1087,4,2,1,1,3
69,1171,4,6,1,14,4
69,1172,4,2,0,10,4
69,1192,4,3,0,10,3
69,1316,4,2,1,14,4
69,1322,4,6,1,14,3
69,1437,4,5,0,10,4
69,1587,4,5,1,1,3
69,1818,4,2,0,10,2
69,1904,4,5,1,1,3
69,1917,4,5,0,10,4
69,2115,4,2,0,10,3
70,171,6,5,0,14,1
70,385,6,4,0,14,5
70,474,6,4,1,1,2
70,727,6,4,0,14,4
70,1117,6,3,0,14,4
70,1382,6,3,1,3,1
70,1383,6,6,0,14,1
70,1587,6,5,1,1,4
70,1645,6,6,0,14,1
70,2052,6,5,0,14,4
71,67,6,5,0,4,5
71,71,6,6,0,4,3
71,137,6,4,0,4,4
71,145,6,4,1,7,5
71,147,6,6,0,4,3
71,204,6,6,1,12,3
71,206,6,6,0,4,3
71,217,6,6,0,4,1
71,272,6,3,1,8,5
71,299,6,6,0,4,4
71,465,6,5,0,4,1
71,488,6,6,1,12,3
71,593,6,6,1,12,5
71,613,6,4,1,8,2
71,662,6,6,0,4,5
71,682,6,6,0,4,3
71,688,6,6,1,10,2
71,702,6,6,1,6,5
71,736,6,3,1,8,5
71,817,6,6,0,4,3
71,860,6,2,1,7,3
71,964,6,4,1,8,5
71,1014,6,6,1,12,3
71,1027,6,6,0,4,2
71,1169,6,6,0,4,4
71,1175,6,6,0,4,4
71,1185,6,5,0,4,1
71,1241,6,4,0,4,2
71,1253,6,6,0,4,4
71,1284,6,6,0,4,2
71,1369,6,6,1,6,3
71,1391,6,6,0,4,3
71,1419,6,6,0,4,3
71,1487,6,2,1,7,1
71,1513,6,5,1,12,5
71,1554,6,6,0,4,4
71,1591,6,6,0,4,1
71,1594,6,4,0,4,3
71,1607,6,4,0,4,3
71,1687,6,6,1,6,5
71,1691,6,5,0,4,5
71,1699,6,5,1,15,4
71,1782,6,6,0,4,4
71,1808,6,6,0,4,3
71,1827,6,6,1,6,3
71,1854,6,5,1,15,3
71,1861,6,6,0,4,2
71,1879,6,5,1,6,2
71,1941,6,6,0,4,5
71,1952,6,6,1,8,5
71,1984,6,6,1,10,1
71,2053,6,6,1,6,4
71,2075,6,6,1,12,4
71,2087,6,6,1,3,3
72,139,8,6,0,12,5
72,202,8,4,0,12,5
72,204,8,5,0,12,3
72,223,8,3,0,12,3
72,260,8,5,0,12,5
72,281,8,6,1,6,3
72,294,8,4,0,12,4
72,361,8,6,0,12,3
72,367,8,6,1,6,1
72,393,8,3,0,12,1
72,436,8,6,0,12,5
72,440,8,3,0,12,3
72,446,8,6,1,6,3
72,481,8,3,1,2,4
72,563,8,6,1,15,2
72,593,8,5,0,12,3
72,687,8,6,0,12,3
72,692,8,3,0,12,3
72,702,8,5,1,6,3
72,751,8,2,0,12,1
72,787,8,6,0,12,3
72,826,8,3,0,12,2
72,827,8,5,0,12,5
72,838,8,6,0,12,1
72,852,8,3,0,12,5
72,888,8,3,1,15,5
72,921,8,3,1,2,1
72,936,8,5,1,6,3
72,945,8,6,1,4,4
72,987,8,3,0,12,5
72,1038,8,3,0,12,3
72,1059,8,6,1,6,4
72,1097,8,5,1,6,1
72,1126,8,3,1,8,5
72,1173,8,5,1,6,4
72,1219,8,6,1,6,3
72,1263,8,3,1,14,5
72,1265,8,6,1,6,3
72,1281,8,6,1,6,4
72,1314,8,5,0,12,5
72,1376,8,4,0,12,3
72,1468,8,6,1,11,1
72,1492,8,6,1,11,2
72,1521,8,3,0,12,5
72,1676,8,6,1,6,2
72,1687,8,5,1,6,5
72,1701,8,5,1,2,2
72,1729,8,6,0,12,5
72,1744,8,4,0,12,5
72,1771,8,6,1,6,3
72,1816,8,5,0,12,1
72,1827,8,6,1,6,3
72,1841,8,6,0,12,5
72,1887,8,6,1,6,5
72,1889,8,3,0,12,3
72,2083,8,6,1,6,3
73,34,8,3,0,14,4
73,61,8,6,0,14,3
73,98,8,2,0,14,3
73,182,8,4,0,14,5
73,314,8,6,1,11,2
73,375,8,6,1,1,1
73,438,8,6,1,1,1
73,477,8,6,1,8,2
73,612,8,4,0,14,2
73,626,8,6,0,14,2
73,727,8,6,0,14,5
73,761,8,6,1,8,3
73,824,8,5,0,14,2
73,989,8,5,0,14,3
73,1068,8,5,1,4,3
73,1117,8,4,0,14,1
73,1120,8,5,0,14,2
73,1156,8,6,1,11,2
73,1250,8,6,0,14,1
73,1276,8,6,0,14,3
73,1356,8,6,0,14,4
73,1383,8,5,0,14,1
73,1672,8,6,0,14,2
73,1797,8,5,0,14,4
73,1808,8,5,1,4,2
73,1809,8,6,1,2,3
73,1899,8,5,0,14,1
73,1907,8,4,0,14,3
73,2052,8,6,0,14,1
73,2103,8,6,1,11,5
74,132,8,6,1,4,4
74,150,8,6,1,8,4
74,182,8,4,1,14,4
74,358,8,6,0,9,3
74,420,8,6,0,9,1
74,550,8,6,1,8,4
74,587,8,6,0,9,2
74,600,8,6,1,4,2
74,624,8,6,0,9,5
74,626,8,6,1,14,4
74,881,8,6,0,9,2
74,939,8,6,1,14,1
74,1056,8,6,1,8,4
74,1202,8,5,1,1,3
74,1207,8,4,0,9,5
74,1243,8,6,1,4,5
74,1636,8,4,0,9,4
74,1763,8,5,0,9,3
74,1784,8,4,0,9,5
74,1893,8,6,0,9,2
74,1904,8,4,1,1,5
75,73,8,3,0,9,3
75,82,8,5,0,9,4
75,102,8,3,1,1,2
75,150,8,4,1,8,2
75,182,8,6,1,14,3
75,197,8,5,0,9,5
75,228,8,5,0,9,5
75,305,8,4,0,9,3
75,358,8,6,0,9,4
75,420,8,3,0,9,3
75,505,8,6,0,9,4
75,587,8,6,0,9,4
75,624,8,6,0,9,4
75,802,8,6,0,9,4
75,805,8,6,0,9,1
75,849,8,6,1,2,3
75,856,8,5,0,9,4
75,870,8,6,0,9,4
75,881,8,6,0,9,5
75,939,8,6,1,14,3
75,989,8,5,1,14,5
75,1056,8,3,1,8,3
75,1126,8,3,1,8,4
75,1161,8,6,1,11,5
75,1202,8,5,1,1,3
75,1207,8,6,0,9,5
75,1390,8,5,0,9,1
75,1458,8,6,0,9,1
75,1763,8,6,0,9,1
75,1784,8,3,0,9,3
75,1817,8,6,1,11,5
75,1884,8,6,1,11,4
75,1893,8,6,0,9,4
75,1904,8,4,1,1,4
75,2100,8,5,0,9,5
76,53,8,4,0,9,3
76,58,8,6,0,9,5
76,150,8,4,1,8,1
76,182,8,4,1,14,4
76,228,8,4,0,9,5
76,305,8,6,0,9,3
76,358,8,6,0,9,3
76,426,8,5,0,9,5
76,475,8,6,1,11,2
76,477,8,6,1,8,2
76,555,8,4,1,14,4
76,587,8,3,0,9,3
76,620,8,4,1,14,2
76,624,8,5,0,9,5
76,626,8,6,1,14,4
76,761,8,6,1,8,3
76,802,8,6,0,9,4
76,805,8,6,0,9,3
76,849,8,6,1,2,3
76,870,8,6,0,9,1
76,881,8,6,0,9,3
76,939,8,6,1,14,5
76,1056,8,4,1,8,2
76,1161,8,6,1,11,5
76,1187,8,6,1,14,4
76,1207,8,4,0,9,5
76,1390,8,5,0,9,3
76,1458,8,6,0,9,1
76,1632,8,4,1,3,1
76,1636,8,4,0,9,4
76,1688,8,5,0,9,3
76,1763,8,6,0,9,1
76,1784,8,5,0,9,4
76,1817,8,6,1,11,5
76,1884,8,6,1,11,5
76,1893,8,6,0,9,3
76,2100,8,5,0,9,5
77,34,6,2,0,14,3
77,61,6,6,0,14,4
77,171,6,4,0,14,1
77,487,6,3,0,14,2
77,612,6,3,0,14,3
77,824,6,3,0,14,2
77,835,6,4,1,8,3
77,989,6,6,0,14,2
77,1117,6,3,0,14,4
77,1126,6,4,1,8,2
77,1156,6,6,1,11,3
77,1263,6,4,0,14,4
77,1276,6,6,0,14,2
77,1383,6,4,0,14,3
77,1672,6,6,0,14,2
