,userID,itemID,ratings
1690,268,364,3
1691,262,553,4
1692,214,275,3
1693,16,56,5
1694,262,293,2
1695,293,132,4
1696,62,132,5
1697,94,346,4
1698,13,59,4
1699,240,313,5
1700,102,161,2
1701,83,301,2
1702,291,7,5
1703,312,28,4
1704,31,484,5
1705,291,70,4
1706,56,172,5
1707,109,588,4
1708,110,1246,2
1709,59,429,4
1710,246,1218,3
1711,65,196,5
1712,24,367,2
1713,92,115,3
1714,308,741,4
1715,301,660,4
1716,214,1129,4
1717,158,241,4
1718,269,674,2
1719,308,493,3
1720,32,151,3
1721,224,191,4
1722,215,423,5
1723,32,1012,4
1724,154,289,2
1725,201,509,3
1726,85,298,4
1727,180,68,5
1728,184,36,3
1729,188,218,5
1730,305,11,1
1731,144,508,4
1732,73,94,1
1733,194,205,3
1734,177,203,4
1735,276,273,4
1736,198,7,4
1737,108,290,4
1738,189,197,5
1739,73,56,4
1740,172,462,3
1741,120,546,2
1742,101,471,3
1743,5,102,3
1744,26,235,2
1745,268,1249,2
1746,276,773,3
1747,13,150,5
1748,7,401,4
1749,128,482,4
1750,104,7,3
1751,293,39,3
1752,256,25,5
1753,90,821,3
1754,275,69,3
1755,22,510,5
1756,312,494,5
1757,207,192,3
1758,264,504,5
1759,137,687,4
1760,185,740,4
1761,307,687,1
1762,42,176,3
1763,145,472,3
1764,189,634,3
1765,262,121,3
1766,251,148,2
1767,259,772,4
1768,239,58,5
1769,312,921,5
1770,92,15,3
1771,81,742,2
1772,311,419,3
1773,102,448,3
1774,249,746,5
1775,95,527,4
1776,19,655,3
1777,79,100,5
1778,189,751,4
1779,253,510,5
1780,201,919,3
1781,1,17,3
1782,214,42,5
1783,7,81,5
1784,234,132,4
1785,59,148,3
1786,13,354,2
1787,6,469,5
1788,82,14,4
1789,109,627,5
1790,305,50,5
1791,195,154,3
1792,277,279,4
1793,223,8,2
1794,92,81,3
1795,201,69,2
1796,94,58,5
1797,217,144,4
1798,244,148,2
1799,313,200,3
1800,181,874,1
1801,116,1216,3
1802,303,433,4
1803,117,151,4
1804,221,327,4
1805,46,307,3
1806,91,28,4
1807,151,317,5
1808,64,176,4
1809,90,553,2
1810,116,271,4
1811,291,1139,3
1812,62,111,3
1813,196,251,3
1814,303,120,2
1815,49,547,5
1816,307,1022,4
1817,303,176,5
1818,286,154,4
1819,291,501,4
1820,235,87,4
1821,254,379,1
1822,276,157,5
1823,135,1208,3
1824,57,243,3
1825,276,1157,2
1826,7,576,5
1827,250,404,4
1828,318,768,2
1829,234,808,2
1830,289,282,3
1831,87,1079,2
1832,50,823,3
1833,25,258,5
1834,18,496,5
1835,193,790,3
1836,263,510,4
1837,209,906,2
1838,207,716,3
1839,314,535,4
1840,250,338,4
1841,262,568,3
1842,95,172,4
1843,94,470,4
1844,59,583,5
1845,277,282,4
1846,303,1286,4
1847,271,714,3
1848,269,235,3
1849,148,140,1
1850,223,977,2
1851,210,357,5
1852,185,199,4
1853,174,80,1
1854,235,480,4
1855,276,939,3
1856,99,354,2
1857,308,163,4
1858,303,738,2
1859,224,873,2
1860,298,252,4
1861,44,208,4
1862,315,13,4
1863,215,197,4
1864,269,9,4
1865,42,195,5
1866,293,79,3
1867,246,68,5
1868,101,405,4
1869,92,665,3
1870,249,88,4
1871,60,525,5
1872,13,331,3
1873,271,750,4
1874,92,731,4
1875,254,188,3
1876,311,203,5
1877,263,197,4
1878,201,660,3
1879,279,79,3
1880,138,496,4
1881,209,251,5
1882,217,7,4
1883,261,340,5
1884,176,258,4
1885,303,1037,3
1886,81,169,4
1887,62,114,4
1888,72,530,4
1889,276,364,3
1890,88,750,2
1891,49,7,4
1892,263,117,3
1893,9,298,5
1894,92,528,4
1895,249,708,4
1896,262,754,3
1897,196,655,5
1898,207,1436,3
1899,256,771,2
1900,276,226,4
1901,134,313,5
1902,311,849,3
1903,181,1383,1
1904,203,148,3
1905,247,736,5
1906,313,745,3
1907,311,83,5
1908,251,1014,5
1909,227,411,4
1910,59,550,5
1911,201,206,2
1912,58,100,5
1913,249,723,4
1914,286,1316,5
1915,11,725,3
1916,7,228,4
1917,92,846,3
1918,160,56,5
1919,103,127,4
1920,11,110,3
1921,87,2,4
1922,45,763,2
1923,293,605,3
1924,291,732,4
1925,254,575,3
1926,49,334,4
1927,222,1284,4
1928,161,162,2
1929,268,1,3
1930,59,215,5
1931,177,209,4
1932,151,1298,4
1933,299,235,1
1934,29,332,4
1935,30,435,5
1936,297,182,3
1937,315,185,4
1938,23,172,4
1939,262,47,2
1940,321,496,4
1941,191,754,3
1942,106,778,4
1943,7,151,4
1944,178,678,3
1945,84,12,5
1946,94,168,5
1947,264,33,3
1948,239,529,5
1949,90,657,5
1950,261,875,5
1951,190,302,5
1952,112,289,5
1953,144,106,3
1954,199,258,4
1955,224,20,1
1956,85,501,3
1957,301,202,5
1958,145,743,1
1959,294,127,5
1960,130,206,3
1961,103,121,3
1962,152,412,2
1963,267,840,4
1964,286,231,3
1965,200,24,2
1966,5,211,4
1967,160,117,4
1968,6,357,4
1969,158,72,3
1970,297,736,4
1971,250,244,4
1972,57,760,2
1973,58,268,5
1974,23,1006,3
1975,301,1228,4
1976,307,265,3
1977,276,1095,1
1978,223,411,1
1979,92,24,3
1980,137,300,5
1981,164,117,5
1982,276,38,3
1983,213,294,3
1984,286,34,5
1985,232,197,4
1986,150,221,4
1987,21,103,1
1988,130,731,3
1989,222,441,2
1990,1,90,4
1991,189,1005,4
1992,49,38,1
1993,311,5,3
1994,36,307,4
1995,128,228,3
1996,151,89,5
1997,248,475,5
1998,95,1229,2
1999,213,609,4
2000,203,181,5
2001,308,863,3
2002,269,47,4
2003,198,100,1
2004,297,307,4
2005,305,189,5
2006,266,676,3
2007,197,229,3
2008,74,272,5
2009,127,294,4
2010,194,4,4
2011,177,56,5
2012,45,473,3
2013,57,28,4
2014,239,187,5
2015,268,94,2
2016,238,252,3
2017,201,1010,3
2018,131,1281,4
2019,270,97,4
2020,159,127,5
2021,230,202,4
2022,92,219,4
2023,318,356,4
2024,123,531,3
2025,267,403,4
2026,232,630,3
2027,5,382,5
2028,16,155,3
2029,180,762,4
2030,178,282,3
2031,319,313,5
2032,180,737,3
2033,270,736,5
2034,269,658,2
2035,293,496,5
2036,269,793,4
2037,54,685,3
2038,21,98,5
2039,303,209,5
2040,13,766,4
2041,314,95,5
2042,151,387,5
2043,230,378,5
2044,201,403,3
2045,95,1206,4
2046,270,370,5
2047,256,716,5
2048,80,582,3
2049,303,435,5
2050,312,121,3
2051,151,1006,1
2052,62,258,5
2053,189,1115,4
2054,77,195,5
2055,99,742,5
2056,291,1028,3
2057,293,748,2
2058,181,1342,1
2059,206,900,1
2060,83,338,4
2061,262,179,4
2062,253,216,4
2063,223,596,3
2064,108,50,4
2065,94,347,5
2066,293,779,1
2067,101,281,2
2068,267,980,3
2069,201,1245,4
2070,314,1263,2
2071,271,111,4
2072,314,276,1
2073,18,387,4
2074,207,4,4
2075,313,96,5
2076,21,299,1
2077,215,144,4
2078,279,1376,4
2079,234,1015,2
2080,296,248,5
2081,270,83,4
2082,210,161,5
2083,201,79,4
2084,5,376,2
2085,184,181,4
2086,104,411,1
2087,275,449,3
2088,185,269,5
2089,276,550,4
2090,279,1182,3
2091,216,69,5
2092,21,457,1
2093,16,471,3
2094,147,292,5
2095,291,250,4
2096,28,95,3
2097,29,539,2
2098,291,471,4
2099,7,580,3
2100,181,16,1
2101,297,218,3
2102,308,559,4
2103,87,211,5
2104,97,89,5
2105,21,596,3
2106,59,710,3
2107,238,756,3
2108,178,209,4
2109,186,470,5
2110,299,615,4
2111,10,504,5
2112,110,682,4
2113,109,101,1
2114,157,250,1
2115,267,386,3
2116,181,327,3
2117,207,87,4
2118,47,995,3
2119,148,114,5
2120,94,9,5
2121,60,222,4
2122,244,409,4
2123,276,246,4
2124,90,906,2
2125,234,20,4
2126,106,107,4
2127,216,697,4
2128,294,1199,2
2129,323,257,2
2130,140,268,4
2131,220,303,4
2132,67,64,5
2133,170,299,3
2134,230,142,4
2135,299,641,4
2136,7,581,5
2137,275,501,3
2138,44,250,5
2139,291,214,4
2140,11,741,5
2141,59,286,3
2142,174,395,1
2143,194,234,3
2144,57,204,4
2145,314,417,4
2146,201,197,4
2147,184,155,3
2148,194,792,4
2149,159,1037,2
2150,186,983,3
2151,181,979,2
2152,68,7,3
2153,286,721,3
2154,316,306,4
2155,280,781,4
2156,13,14,4
2157,211,127,4
2158,187,215,3
2159,71,134,3
2160,306,242,5
2161,64,684,4
2162,303,277,3
2163,198,135,5
2164,232,91,5
2165,98,47,4
2166,53,24,3
2167,299,971,2
2168,254,1116,3
2169,7,106,4
2170,12,300,4
2171,239,10,5
2172,238,111,4
2173,130,267,5
2174,90,662,5
2175,63,20,3
2176,40,268,4
2177,181,221,1
2178,298,152,3
2179,104,327,2
2180,42,185,4
2181,181,995,1
2182,258,288,1
2183,291,578,4
2184,148,70,5
2185,305,187,4
2186,184,71,4
2187,94,556,3
2188,158,1011,4
2189,7,528,5
2190,174,237,4
2191,158,190,5
2192,201,853,4
2193,276,43,1
2194,278,311,4
2195,229,347,1
2196,101,252,3
2197,63,1028,3
2198,275,520,4
2199,275,173,3
2200,62,1073,4
2201,230,234,4
2202,109,975,3
2203,73,357,5
2204,83,118,3
2205,4,361,5
2206,130,245,1
2207,64,778,5
2208,15,473,1
2209,244,89,5
2210,7,643,4
2211,219,347,1
2212,295,704,5
2213,293,288,3
2214,125,997,2
2215,279,487,3
2216,76,582,3
2217,272,48,4
2218,269,285,5
2219,244,380,4
2220,271,220,3
2221,321,287,3
2222,306,864,3
2223,224,332,3
2224,57,1047,4
2225,145,591,4
2226,85,277,2
2227,116,7,2
2228,52,95,4
2229,209,688,1
2230,145,260,4
2231,208,202,4
2232,160,187,5
2233,141,274,5
2234,260,990,5
2235,177,299,4
2236,82,231,2
2237,223,969,5
2238,107,271,2
2239,26,25,3
2240,297,1016,3
2241,244,167,3
2242,15,678,1
2243,286,709,4
2244,82,411,3
2245,167,364,3
2246,99,181,5
2247,56,196,2
2248,293,346,3
2249,7,650,3
2250,90,425,4
2251,228,475,3
2252,82,919,3
2253,43,151,4
2254,10,289,4
2255,197,515,5
2256,57,756,3
2257,246,82,2
2258,62,24,4
2259,323,223,4
2260,13,320,1
2261,268,63,1
2262,18,863,3
2263,271,410,2
2264,307,509,3
2265,54,298,4
2266,295,47,5
2267,194,237,3
2268,194,82,2
2269,311,385,5
2270,287,257,4
2271,290,82,4
2272,262,96,4
2273,279,491,5
2274,290,393,3
2275,145,393,5
2276,305,61,4
2277,269,156,5
2278,276,180,5
2279,323,298,4
2280,296,258,5
2281,18,965,4
2282,72,528,4
2283,224,949,3
2284,125,239,5
2285,244,652,5
2286,135,431,2
2287,138,211,4
2288,59,604,3
2289,221,1059,4
2290,13,451,1
2291,42,69,4
2292,10,340,4
2293,219,882,3
2294,60,604,4
2295,125,152,1
2296,63,50,4
2297,255,448,3
2298,311,172,5
2299,7,582,5
2300,7,127,5
2301,189,203,3
2302,59,470,3
2303,313,148,2
2304,234,161,3
2305,6,143,2
2306,305,960,1
2307,226,147,3
2308,204,340,5
2309,13,493,5
2310,186,281,4
2311,6,275,4
2312,269,82,2
2313,69,300,3
2314,259,959,4
2315,5,62,4
2316,181,1164,3
2317,135,449,3
2318,222,1207,2
2319,5,231,2
2320,286,258,4
2321,104,249,3
2322,303,65,4
2323,295,73,4
2324,201,686,2
2325,13,289,2
2326,184,100,5
2327,262,786,3
2328,234,614,3
2329,1,64,5
2330,325,485,3
2331,312,641,5
2332,207,810,2
2333,262,509,3
2334,239,478,5
2335,142,181,5
2336,296,242,4
2337,291,571,2
2338,13,488,3
2339,294,676,3
2340,69,174,5
2341,195,265,4
2342,121,509,5
2343,279,509,3
2344,49,17,2
2345,7,196,5
2346,280,472,2
2347,221,780,3
2348,175,96,3
2349,180,431,4
2350,311,1222,3
2351,44,120,4
2352,318,257,5
2353,59,588,2
2354,320,117,4
2355,256,939,5
2356,310,24,4
2357,236,265,2
2358,83,139,3
2359,280,128,3
2360,43,52,4
2361,18,494,3
2362,303,87,3
2363,91,427,4
2364,318,631,4
2365,275,258,3
2366,97,482,5
2367,174,160,5
2368,268,470,3
2369,188,769,2
2370,94,89,3
2371,7,44,5
2372,158,85,4
2373,256,765,4
2374,221,69,4
2375,196,67,5
2376,232,175,5
2377,159,685,4
2378,99,182,4
2379,175,71,4
2380,254,624,2
2381,326,22,4
2382,303,291,3
2383,270,53,4
2384,181,1001,1
2385,254,418,3
2386,56,235,1
2387,11,190,3
2388,162,181,4
2389,117,829,3
2390,268,52,3
2391,320,177,5
2392,6,294,2
2393,210,380,4
2394,151,969,5
2395,42,684,4
2396,62,365,2
2397,207,121,3
2398,59,70,3
2399,26,455,3
2400,234,705,5
2401,270,466,5
2402,97,484,3
2403,11,660,3
2404,5,377,1
2405,56,797,4
2406,305,923,5
2407,173,286,5
2408,67,1095,4
2409,213,12,5
2410,268,684,3
2411,36,883,5
2412,100,321,1
2413,269,729,2
2414,131,100,5
2415,308,298,5
2416,14,709,5
2417,284,305,4
2418,191,752,3
2419,222,29,3
2420,201,421,2
2421,207,864,3
2422,303,1315,3
2423,52,1086,4
2424,305,529,5
2425,223,318,4
2426,22,79,4
2427,137,546,5
2428,292,328,3
2429,249,11,5
2430,269,616,4
2431,197,294,4
2432,42,603,4
2433,26,1016,3
2434,7,560,3
2435,193,435,4
2436,7,559,5
2437,299,186,3
2438,115,127,5
2439,59,433,5
2440,217,22,5
2441,279,709,4
2442,257,345,4
2443,279,789,4
2444,279,919,3
2445,63,222,3
2446,178,73,5
2447,90,1194,4
2448,111,313,4
2449,13,848,5
2450,94,625,4
2451,59,496,4
2452,179,905,4
2453,303,302,4
2454,299,516,4
2455,10,505,4
2456,62,464,4
2457,56,69,4
2458,92,289,3
2459,308,378,3
2460,13,144,4
2461,181,1348,1
2462,15,932,1
2463,244,155,3
2464,234,233,2
2465,15,127,2
2466,110,1179,2
2467,181,302,2
2468,236,313,4
2469,310,536,4
2470,37,55,3
2471,234,617,3
2472,303,369,1
2473,75,409,3
2474,197,518,1
2475,314,692,5
2476,187,523,3
2477,151,402,3
2478,268,264,3
2479,224,215,4
2480,292,195,5
2481,16,191,5
2482,99,597,4
2483,234,482,4
2484,303,323,1
2485,233,99,3
2486,66,249,4
2487,280,204,3
2488,301,174,5
2489,92,1142,4
2490,99,410,5
2491,221,1250,2
2492,97,98,4
2493,313,673,4
2494,58,109,4
2495,270,781,5
2496,13,476,2
2497,189,1,5
2498,67,147,3
2499,234,50,4
2500,40,880,3
2501,294,222,4
2502,293,629,3
2503,7,241,4
2504,87,775,2
2505,314,1289,2
2506,131,750,5
2507,296,48,5
2508,81,3,4
2509,151,186,4
2510,57,926,3
2511,234,134,5
2512,53,174,5
2513,280,544,4
2514,123,135,5
2515,109,797,3
2516,96,479,4
2517,236,286,5
2518,201,313,5
2519,174,471,5
2520,130,931,2
2521,151,15,4
2522,90,529,5
2523,59,12,5
2524,3,343,3
2525,310,845,5
2526,224,658,1
2527,4,357,4
2528,25,615,5
2529,11,517,2
2530,298,91,2
2531,59,170,4
2532,147,305,4
2533,314,1518,4
2534,256,413,4
2535,234,618,3
2536,246,8,3
2537,255,678,2
2538,92,106,3
2539,272,127,5
2540,104,269,5
2541,276,406,2
2542,276,34,2
2543,97,50,5
2544,150,121,2
2545,14,530,5
2546,23,170,4
2547,13,97,4
2548,165,325,4
2549,244,7,4
2550,95,416,4
2551,28,98,5
2552,259,269,3
2553,82,596,3
2554,28,173,3
2555,94,455,3
2556,276,384,3
2557,298,8,5
2558,151,210,4
2559,77,238,5
2560,200,241,4
2561,201,405,4
2562,193,332,3
2563,38,139,2
2564,291,226,5
2565,113,326,5
2566,313,191,5
2567,207,531,4
2568,214,151,5
2569,44,123,4
2570,18,154,4
2571,297,628,4
2572,279,116,1
2573,7,28,5
2574,115,92,4
2575,308,581,4
2576,62,138,1
2577,81,824,3
2578,293,1161,2
2579,13,781,3
2580,13,338,1
2581,41,28,4
2582,280,554,1
2583,287,249,5
2584,117,50,5
2585,178,106,2
2586,201,117,2
2587,256,1057,2
2588,221,204,4
2589,318,659,4
2590,262,11,4
2591,154,488,4
2592,186,385,4
2593,303,1095,2
2594,302,323,2
2595,198,179,4
2596,99,168,5
2597,229,313,2
2598,126,262,4
2599,72,226,4
2600,109,31,4
2601,34,242,5
2602,173,323,5
2603,156,276,3
2604,122,215,4
2605,276,583,3
2606,224,528,3
2607,208,88,5
2608,295,483,5
2609,279,65,1
2610,43,64,5
2611,89,197,5
2612,308,435,4
2613,315,305,5
2614,42,1041,4
2615,164,299,4
2616,7,153,5
2617,93,412,2
2618,125,1180,3
2619,70,50,4
2620,177,960,3
2621,75,476,1
2622,62,401,3
2623,130,366,5
2624,312,228,3
2625,158,414,4
2626,279,42,4
2627,210,58,4
2628,43,66,4
2629,151,490,5
2630,293,665,2
2631,293,36,1
2632,102,405,2
2633,276,291,3
2634,21,839,1
2635,194,663,4
2636,38,432,1
2637,92,453,1
2638,311,180,4
2639,198,214,4
2640,82,661,4
2641,267,238,4
2642,291,466,5
2643,151,692,3
2644,60,47,4
2645,92,79,4
2646,97,115,5
2647,314,1218,4
2648,319,338,2
2649,5,407,3
2650,15,685,4
2651,99,204,4
2652,123,192,5
2653,47,340,5
2654,222,135,5
2655,224,149,1
2656,58,284,4
2657,320,294,4
2658,268,135,4
2659,83,640,2
2660,106,692,3
2661,287,11,5
2662,305,186,4
2663,181,1320,1
2664,49,49,2
2665,6,221,4
2666,85,647,4
2667,128,736,5
2668,279,827,1
2669,271,630,2
2670,303,748,2
2671,249,124,5
2672,280,693,3
2673,207,827,3
2674,60,616,3
2675,21,184,4
2676,286,628,4
2677,145,183,5
2678,311,28,5
2679,25,228,4
2680,76,92,4
2681,246,406,3
2682,201,292,3
2683,235,647,4
2684,286,133,4
2685,48,174,5
2686,144,685,3
2687,5,24,4
2688,85,272,4
2689,286,7,4
2690,64,93,2
2691,151,429,5
2692,191,301,4
2693,287,56,5
2694,96,153,4
2695,125,615,3
2696,150,100,2
2697,93,15,5
2698,84,528,5
2699,318,50,2
2700,13,167,4
2701,213,471,3
2702,178,234,4
2703,128,418,4
2704,195,496,4
2705,13,570,5
2706,276,843,4
2707,54,268,5
2708,305,347,3
2709,14,474,4
2710,18,58,4
2711,263,921,3
2712,289,849,4
2713,194,321,3
2714,11,746,4
2715,298,842,4
2716,56,215,5
2717,13,844,1
2718,38,465,5
2719,308,165,3
2720,214,652,4
2721,102,300,3
2722,7,420,5
2723,61,328,5
2724,307,100,3
2725,21,590,1
2726,311,68,1
2727,95,1230,1
2728,303,182,5
2729,145,13,5
2730,50,253,5
2731,194,530,4
2732,145,1,3
2733,222,157,4
2734,7,188,5
2735,109,100,4
2736,90,631,5
2737,7,78,3
2738,181,1324,1
2739,201,332,2
2740,13,685,5
2741,82,73,4
2742,267,423,3
2743,194,1206,1
2744,269,106,1
2745,99,895,3
2746,235,1149,4
2747,200,665,4
2748,312,188,3
2749,145,50,5
2750,234,71,3
2751,213,48,5
2752,244,216,4
2753,316,588,1
2754,85,175,4
2755,124,50,3
2756,137,237,4
2757,13,567,1
2758,151,162,5
2759,187,116,5
2760,193,554,3
2761,49,741,4
2762,291,54,4
2763,316,292,4
2764,271,514,4
2765,194,404,3
2766,268,721,3
2767,277,1197,4
2768,301,606,3
2769,89,1048,3
2770,253,50,4
2771,102,732,3
2772,311,662,4
2773,201,943,3
2774,246,816,4
2775,172,488,3
2776,280,38,3
2777,43,1057,2
2778,311,661,3
2779,59,287,5
2780,268,83,4
2781,315,651,3
2782,145,299,4
2783,248,174,3
2784,327,191,4
2785,268,672,2
2786,297,286,5
2787,295,151,4
2788,13,877,2
2789,70,584,3
2790,145,460,1
2791,275,176,4
2792,48,259,4
2793,235,419,5
2794,83,413,1
2795,147,258,4
2796,92,521,4
2797,246,728,1
2798,43,284,5
2799,207,203,3
2800,234,485,3
2801,201,587,4
2802,286,689,5
2803,69,12,5
2804,237,494,4
2805,85,133,4
2806,276,85,3
2807,311,366,5
2808,320,399,3
2809,114,175,5
2810,42,121,4
2811,7,680,4
2812,154,302,4
2813,106,660,4
2814,313,71,4
2815,90,526,5
2816,94,186,4
2817,224,43,3
2818,44,230,2
2819,229,315,1
2820,151,480,5
2821,311,505,4
2822,320,202,4
2823,113,329,3
2824,255,859,3
2825,193,827,2
2826,276,789,3
2827,259,750,4
2828,204,172,3
2829,78,412,4
2830,85,98,4
2831,279,393,1
2832,222,323,3
2833,288,127,5
2834,42,606,3
2835,25,729,4
2836,119,213,5
2837,116,185,3
2838,123,13,3
2839,315,657,4
2840,142,243,1
2841,13,480,3
2842,201,326,2
2843,43,631,2
2844,195,387,4
2845,95,174,5
2846,130,332,4
2847,233,482,4
2848,44,530,5
2849,292,86,4
2850,176,294,2
2851,157,405,3
2852,207,787,3
2853,239,204,3
2854,251,144,5
2855,269,923,4
2856,178,148,4
2857,138,121,4
2858,30,82,4
2859,302,245,2
2860,34,690,4
2861,292,276,5
2862,271,11,4
2863,69,175,3
2864,42,456,3
2865,311,568,5
2866,183,241,4
2867,269,411,1
2868,288,196,5
2869,268,42,4
2870,308,634,4
2871,308,166,3
2872,57,831,1
2873,207,410,3
2874,271,211,5
2875,16,144,5
2876,90,603,5
2877,209,408,4
2878,299,238,4
2879,279,1228,4
2880,128,140,4
2881,307,173,5
2882,167,392,1
2883,22,791,1
2884,291,159,4
2885,194,705,2
2886,10,489,4
2887,95,128,3
2888,10,657,4
2889,59,855,4
2890,124,11,5
2891,7,133,5
2892,256,692,5
2893,85,629,3
2894,271,1266,2
2895,276,1416,3
2896,155,988,2
2897,318,476,4
2898,307,258,5
2899,28,7,5
2900,236,729,5
2901,38,672,3
2902,7,93,5
2903,255,217,2
2904,184,729,3
2905,154,175,5
2906,311,403,4
2907,116,301,3
2908,94,229,3
2909,221,508,4
2910,95,636,1
2911,44,56,2
2912,305,203,4
2913,207,508,4
2914,130,161,4
2915,98,163,3
2916,328,9,4
2917,178,218,3
2918,293,293,4
2919,162,742,4
2920,128,79,4
2921,307,1411,4
2922,269,514,4
2923,195,186,3
2924,327,533,4
2925,189,91,3
2926,206,1394,1
2927,95,143,4
2928,31,682,2
2929,94,157,5
2930,73,588,2
2931,256,819,4
2932,291,366,3
2933,222,153,4
2934,207,98,4
2935,222,298,4
2936,286,151,5
2937,116,262,3
2938,7,174,5
2939,148,495,4
2940,311,495,4
2941,178,255,4
2942,181,597,3
2943,123,847,4
2944,291,77,4
2945,237,528,5
2946,140,301,3
2947,290,222,4
2948,177,79,4
2949,65,202,4
2950,311,181,4
2951,125,796,3
2952,77,168,4
2953,58,960,4
2954,117,405,5
2955,248,127,5
2956,5,423,4
2957,254,286,1
2958,289,7,4
2959,241,294,3
2960,213,690,3
2961,99,508,4
2962,275,523,4
2963,168,284,2
2964,28,380,4
2965,144,31,3
2966,198,651,4
2967,181,1093,1
2968,221,268,5
2969,267,739,4
2970,129,303,3
2971,301,496,5
2972,94,33,3
2973,318,64,4
2974,298,477,4
2975,290,476,3
2976,16,942,4
2977,130,815,3
2978,181,304,1
2979,178,125,4
2980,42,506,3
2981,320,284,4
2982,138,151,4
2983,197,849,3
2984,215,157,4
2985,94,1119,4
2986,293,724,3
2987,79,246,5
2988,279,1492,4
2989,189,30,4
2990,233,806,4
2991,198,24,2
2992,222,172,5
2993,276,301,4
2994,70,417,3
2995,305,15,1
2996,201,370,1
2997,57,409,4
2998,13,314,1
2999,206,245,1
3000,125,173,5
3001,128,143,5
3002,92,763,3
3003,65,56,3
3004,236,506,5
3005,262,77,2
3006,90,958,4
3007,144,91,2
3008,63,841,1
3009,323,117,3
3010,197,176,5
3011,277,273,5
3012,176,288,3
3013,38,838,2
3014,99,546,4
3015,326,186,4
3016,59,663,4
3017,59,702,5
3018,26,15,4
3019,7,182,4
3020,112,354,3
3021,109,154,2
3022,121,405,2
3023,293,167,3
3024,297,198,3
3025,276,11,5
3026,222,210,4
3027,287,92,4
3028,62,443,3
3029,106,703,4
3030,276,1218,4
3031,230,210,5
3032,246,184,4
3033,22,511,4
3034,165,258,5
3035,161,174,2
3036,109,89,4
3037,305,87,1
3038,195,181,5
3039,7,193,5
3040,326,480,4
3041,77,125,3
3042,85,58,4
3043,186,588,4
3044,256,280,5
3045,84,529,5
3046,74,288,3
3047,102,432,3
3048,194,770,4
3049,267,114,5
3050,1,92,3
3051,16,504,5
3052,211,300,2
3053,90,31,4
3054,234,657,4
3055,60,1020,4
3056,92,947,4
3057,158,1,4
3058,87,1000,3
3059,276,104,1
3060,1,228,5
3061,42,143,4
3062,43,26,5
3063,299,1322,3
3064,130,200,5
3065,307,71,5
3066,147,339,5
3067,311,229,5
3068,296,286,5
3069,217,82,5
3070,80,886,4
3071,314,9,4
3072,64,527,4
3073,249,79,5
3074,21,298,5
3075,68,118,2
3076,215,151,5
3077,305,238,3
3078,308,417,3
3079,102,118,3
3080,189,120,1
3081,112,750,4
3082,130,622,3
3083,188,474,4
3084,56,585,3
3085,56,230,5
3086,20,11,2
3087,20,176,2
3088,222,25,3
3089,49,148,1
3090,307,431,4
3091,144,313,5
3092,23,404,4
3093,144,961,3
3094,160,3,3
3095,22,227,4
3096,79,508,3
3097,18,647,4
3098,151,481,3
3099,312,480,5
3100,256,29,4
3101,158,568,4
3102,311,141,4
3103,303,179,5
3104,25,478,5
3105,195,407,2
3106,152,147,3
3107,145,1001,4
3108,151,260,1
3109,194,576,2
3110,271,624,2
3111,162,121,4
3112,313,65,2
3113,6,532,3
3114,22,433,3
3115,13,915,5
3116,327,461,3
3117,200,402,4
3118,271,22,5
3119,269,478,4
3120,315,431,2
3121,178,121,5
3122,210,502,3
3123,76,135,5
3124,318,648,5
3125,279,1291,4
3126,75,121,4
3127,90,618,5
3128,44,174,5
3129,293,729,2
3130,217,195,5
3131,224,708,2
3132,246,121,4
3133,284,906,3
3134,301,172,5
3135,244,31,4
3136,95,395,3
3137,303,330,3
3138,198,640,3
3139,256,802,3
3140,46,690,5
3141,305,209,5
3142,83,364,1
3143,224,1208,1
3144,295,67,4
3145,116,248,3
3146,201,37,2
3147,155,748,2
3148,318,508,4
3149,274,288,4
3150,263,333,2
3151,145,172,5
3152,188,191,3
3153,119,313,5
3154,270,306,5
3155,262,91,3
3156,131,845,4
3157,250,260,4
3158,33,307,3
3159,37,183,4
3160,6,211,5
3161,85,517,5
3162,308,164,4
3163,42,746,3
3164,102,1025,2
3165,311,70,4
3166,181,1322,1
3167,17,508,3
3168,174,396,1
3169,125,150,1
3170,181,1364,1
3171,235,511,5
3172,1,266,1
3173,295,727,5
3174,56,194,5
